ConfirmedCases,Country/Region,Date,Fatalities,ForecastId,Id,Lat,Long,Province/State,Place,Day,Cases/day,Fatals/day,Cases yesterday,Cases last week,Cases 2weeks ago,Cases 3weeks ago,Fatals yesterday,Fatals last week,Fatals 2weeks ago,Fatals 3weeks ago,Days since 1st case,Days since 10th case,Days since 100th case,Days since 1st fatal,Days since 10th fatal,Days since 100th fatal,Smoking rate,Nominal GDP,GDP based on PPP,GDP per capita,GDP based on PPP share of world total,Unemployment rate,Population,Life expectancy,Population density,Median age,Urban population %,Hospital beds,Sex ratio,Death rate from lung diseases
0.0,Netherlands,2020-01-31,0.0,,15448.0,12.1696,-68.99,Curacao,Netherlands/Curacao,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-01,0.0,,15449.0,12.1696,-68.99,Curacao,Netherlands/Curacao,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-02,0.0,,15450.0,12.1696,-68.99,Curacao,Netherlands/Curacao,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-03,0.0,,15451.0,12.1696,-68.99,Curacao,Netherlands/Curacao,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-04,0.0,,15452.0,12.1696,-68.99,Curacao,Netherlands/Curacao,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-05,0.0,,15453.0,12.1696,-68.99,Curacao,Netherlands/Curacao,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-06,0.0,,15454.0,12.1696,-68.99,Curacao,Netherlands/Curacao,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-07,0.0,,15455.0,12.1696,-68.99,Curacao,Netherlands/Curacao,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-08,0.0,,15456.0,12.1696,-68.99,Curacao,Netherlands/Curacao,18,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-09,0.0,,15457.0,12.1696,-68.99,Curacao,Netherlands/Curacao,19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-10,0.0,,15458.0,12.1696,-68.99,Curacao,Netherlands/Curacao,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-11,0.0,,15459.0,12.1696,-68.99,Curacao,Netherlands/Curacao,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-12,0.0,,15460.0,12.1696,-68.99,Curacao,Netherlands/Curacao,22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-13,0.0,,15461.0,12.1696,-68.99,Curacao,Netherlands/Curacao,23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-14,0.0,,15462.0,12.1696,-68.99,Curacao,Netherlands/Curacao,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-15,0.0,,15463.0,12.1696,-68.99,Curacao,Netherlands/Curacao,25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-16,0.0,,15464.0,12.1696,-68.99,Curacao,Netherlands/Curacao,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-17,0.0,,15465.0,12.1696,-68.99,Curacao,Netherlands/Curacao,27,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-18,0.0,,15466.0,12.1696,-68.99,Curacao,Netherlands/Curacao,28,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-19,0.0,,15467.0,12.1696,-68.99,Curacao,Netherlands/Curacao,29,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-20,0.0,,15468.0,12.1696,-68.99,Curacao,Netherlands/Curacao,30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-21,0.0,,15469.0,12.1696,-68.99,Curacao,Netherlands/Curacao,31,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-22,0.0,,15470.0,12.1696,-68.99,Curacao,Netherlands/Curacao,32,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-23,0.0,,15471.0,12.1696,-68.99,Curacao,Netherlands/Curacao,33,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-24,0.0,,15472.0,12.1696,-68.99,Curacao,Netherlands/Curacao,34,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-25,0.0,,15473.0,12.1696,-68.99,Curacao,Netherlands/Curacao,35,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-26,0.0,,15474.0,12.1696,-68.99,Curacao,Netherlands/Curacao,36,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-27,0.0,,15475.0,12.1696,-68.99,Curacao,Netherlands/Curacao,37,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-28,0.0,,15476.0,12.1696,-68.99,Curacao,Netherlands/Curacao,38,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-29,0.0,,15477.0,12.1696,-68.99,Curacao,Netherlands/Curacao,39,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-03-01,0.0,,15478.0,12.1696,-68.99,Curacao,Netherlands/Curacao,40,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-03-02,0.0,,15479.0,12.1696,-68.99,Curacao,Netherlands/Curacao,41,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-03-03,0.0,,15480.0,12.1696,-68.99,Curacao,Netherlands/Curacao,42,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-03-04,0.0,,15481.0,12.1696,-68.99,Curacao,Netherlands/Curacao,43,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-03-05,0.0,,15482.0,12.1696,-68.99,Curacao,Netherlands/Curacao,44,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-03-06,0.0,,15483.0,12.1696,-68.99,Curacao,Netherlands/Curacao,45,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-03-07,0.0,,15484.0,12.1696,-68.99,Curacao,Netherlands/Curacao,46,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-03-08,0.0,,15485.0,12.1696,-68.99,Curacao,Netherlands/Curacao,47,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-03-09,0.0,,15486.0,12.1696,-68.99,Curacao,Netherlands/Curacao,48,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-03-10,0.0,,15487.0,12.1696,-68.99,Curacao,Netherlands/Curacao,49,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-03-11,0.0,,15488.0,12.1696,-68.99,Curacao,Netherlands/Curacao,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-03-12,0.0,,15489.0,12.1696,-68.99,Curacao,Netherlands/Curacao,51,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-03-13,0.0,,15490.0,12.1696,-68.99,Curacao,Netherlands/Curacao,52,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
1.0,Netherlands,2020-03-14,0.0,,15491.0,12.1696,-68.99,Curacao,Netherlands/Curacao,53,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
1.0,Netherlands,2020-03-15,0.0,,15492.0,12.1696,-68.99,Curacao,Netherlands/Curacao,54,0,0,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
1.0,Netherlands,2020-03-16,0.0,,15493.0,12.1696,-68.99,Curacao,Netherlands/Curacao,55,0,0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
3.0,Netherlands,2020-03-17,0.0,,15494.0,12.1696,-68.99,Curacao,Netherlands/Curacao,56,2,0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
3.0,Netherlands,2020-03-18,0.0,,15495.0,12.1696,-68.99,Curacao,Netherlands/Curacao,57,0,0,2.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
3.0,Netherlands,2020-03-19,1.0,,15496.0,12.1696,-68.99,Curacao,Netherlands/Curacao,58,0,1,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
3.0,Netherlands,2020-03-20,1.0,,15497.0,12.1696,-68.99,Curacao,Netherlands/Curacao,59,0,0,0.0,0.42857142857142855,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,6,0,0,1,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
3.0,Netherlands,2020-03-21,1.0,,15498.0,12.1696,-68.99,Curacao,Netherlands/Curacao,60,0,0,0.0,0.42857142857142855,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,7,0,0,2,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
3.0,Netherlands,2020-03-22,1.0,,15499.0,12.1696,-68.99,Curacao,Netherlands/Curacao,61,0,0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,8,0,0,3,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
4.0,Netherlands,2020-03-23,1.0,,15500.0,12.1696,-68.99,Curacao,Netherlands/Curacao,62,1,0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,9,0,0,4,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
6.0,Netherlands,2020-03-24,1.0,,15501.0,12.1696,-68.99,Curacao,Netherlands/Curacao,63,2,0,1.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,10,0,0,5,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-01-22,0.0,,15532.0,52.1326,5.2913,Netherlands,Netherlands/Netherlands,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-01-23,0.0,,15533.0,52.1326,5.2913,Netherlands,Netherlands/Netherlands,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-01-24,0.0,,15534.0,52.1326,5.2913,Netherlands,Netherlands/Netherlands,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-01-25,0.0,,15535.0,52.1326,5.2913,Netherlands,Netherlands/Netherlands,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-01-26,0.0,,15536.0,52.1326,5.2913,Netherlands,Netherlands/Netherlands,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-01-27,0.0,,15537.0,52.1326,5.2913,Netherlands,Netherlands/Netherlands,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-01-28,0.0,,15538.0,52.1326,5.2913,Netherlands,Netherlands/Netherlands,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-01-29,0.0,,15539.0,52.1326,5.2913,Netherlands,Netherlands/Netherlands,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-01-30,0.0,,15540.0,52.1326,5.2913,Netherlands,Netherlands/Netherlands,9,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-01-31,0.0,,15541.0,52.1326,5.2913,Netherlands,Netherlands/Netherlands,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-01,0.0,,15542.0,52.1326,5.2913,Netherlands,Netherlands/Netherlands,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-02,0.0,,15543.0,52.1326,5.2913,Netherlands,Netherlands/Netherlands,12,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-03,0.0,,15544.0,52.1326,5.2913,Netherlands,Netherlands/Netherlands,13,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-04,0.0,,15545.0,52.1326,5.2913,Netherlands,Netherlands/Netherlands,14,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-05,0.0,,15546.0,52.1326,5.2913,Netherlands,Netherlands/Netherlands,15,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-06,0.0,,15547.0,52.1326,5.2913,Netherlands,Netherlands/Netherlands,16,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-07,0.0,,15548.0,52.1326,5.2913,Netherlands,Netherlands/Netherlands,17,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-08,0.0,,15549.0,52.1326,5.2913,Netherlands,Netherlands/Netherlands,18,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-09,0.0,,15550.0,52.1326,5.2913,Netherlands,Netherlands/Netherlands,19,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-10,0.0,,15551.0,52.1326,5.2913,Netherlands,Netherlands/Netherlands,20,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-11,0.0,,15552.0,52.1326,5.2913,Netherlands,Netherlands/Netherlands,21,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-12,0.0,,15553.0,52.1326,5.2913,Netherlands,Netherlands/Netherlands,22,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-13,0.0,,15554.0,52.1326,5.2913,Netherlands,Netherlands/Netherlands,23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-14,0.0,,15555.0,52.1326,5.2913,Netherlands,Netherlands/Netherlands,24,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-15,0.0,,15556.0,52.1326,5.2913,Netherlands,Netherlands/Netherlands,25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-16,0.0,,15557.0,52.1326,5.2913,Netherlands,Netherlands/Netherlands,26,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-17,0.0,,15558.0,52.1326,5.2913,Netherlands,Netherlands/Netherlands,27,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-18,0.0,,15559.0,52.1326,5.2913,Netherlands,Netherlands/Netherlands,28,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-19,0.0,,15560.0,52.1326,5.2913,Netherlands,Netherlands/Netherlands,29,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
0.0,Netherlands,2020-02-20,0.0,,15561.0,52.1326,5.2913,Netherlands,Netherlands/Netherlands,30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25.8,902.355,1005.27,52367.85,0.709,3.339,17.231,82.1,508.0,43.0,92.0,4.7,0.98,26.0
